COUNTY,Main ID,s_LCOE,d_LCOE,util
Isiolo,1784,0.3045996016343029,0.5316481598013839,16.01897699637622
Isiolo,1785,0.30261748715088643,0.5312287973708888,16.237415682149827
Isiolo,1786,0.2952030826412039,0.5296953718301126,16.52340961097482
Isiolo,1787,0.2863638912016005,0.5278601087821368,16.909755765770633
Isiolo,1788,0.3029283363883724,0.5312957611618955,16.09446021187655
Isiolo,1789,0.3097299339547589,0.5327123176522971,15.806858400710706
Isiolo,1790,0.3019382438735256,0.5311284715000426,16.27708015765089
Isiolo,1791,0.2956394091191722,0.5298191681268629,16.52606587531063
Marsabit,1792,0.2593914757950526,0.5221809528558055,18.198155022185365
Marsabit,1793,0.2556631427534808,0.5212256505199346,18.292286466951165
Marsabit,1794,0.25412616345770994,0.5207516564448315,18.19015370100101
Marsabit,1795,0.24037189850132573,0.5180810495119157,19.163592634764175
Isiolo,1796,0.27493582586962717,0.5255110206371425,17.630810287575834
Isiolo,1797,0.2730000721630485,0.525095727206426,17.719755739869033
Isiolo,1798,0.2752598291235011,0.525562599587155,17.484990504932284
Isiolo,1799,0.2632114005241064,0.5230858612255047,18.126246302883107
Marsabit,1800,0.30751308239390396,0.5292498478224149,13.988957824022133
Marsabit,1801,0.30991022273223257,0.529637400446577,13.597879101952218
Marsabit,1802,0.35192867106887915,0.5372580528566451,11.70755466484017
Marsabit,1803,0.3823502190435495,0.5425851983272854,10.514662135076195
Marsabit,1804,0.24657082605271938,0.5191050356097893,18.494931941932524
Marsabit,1805,0.2430749492672619,0.5183702003167169,18.48601607131878
